0.44154,0.63941,0.62945,0,0,0,4.6729,55.373,50.991,0.96644,0.68084,0.0049097,0.062828,0.0039189,0.019428,1,1.1028e-11,4.1336e-11,0.23589,0.59964,0.48174,0.020747,1.1016e-11,0.33851,1,0.16647,1,1.6204e-11,0.72137,1,0.95191,0.90832,0.094903,0.55508,0.0077353,6.3032e-11,0.0060801,1,5.4998e-12,0.09459,0.013325,0.050647
0.56748,-0.1389,0.81158,0,0,0,3.5814,-13.754,35.749,-0.24005,0.94686,0.0020278,0.027766,0.0030345,0.011487,1,2.7992e-11,1.0034e-10,0.075897,0.61786,0.38733,0.0019616,2.7072e-11,0.3055,1,0.059134,1,3.7902e-11,0.87413,1,0.97748,0.96828,0.053735,0.59076,0.0018362,1.5628e-10,0.0019523,1,1.3902e-11,0.067239,0.33176,0.01209
0.47457,-0.46715,-0.74603,0,0,0,2.257,-44.548,138.25,-0.77751,-0.84207,2.5563e-17,3.0235e-16,4.7543e-17,0.10088,4.2546e-16,2.0131e-14,1.5657e-15,1.5326e-16,1.3198e-17,2.9822e-16,6.5997e-17,6.4879e-17,0.12317,1.5864e-14,6.0735e-16,5.8254e-14,6.9845e-17,1,7.1345e-14,0.2241,1,0.47872,1,1.5651e-17,2.7151e-15,1.0783e-17,1,0.3039,6.7982e-16,0.37815,1.1866e-16
-0.56113,0.040158,0.82675,0,0,0,5.175,-4.0935,34.234,3.0701,0.97331,0.010966,0.22646,0.015292,0.10796,1,3.1922e-16,1.1039e-15,0.3522,0.75479,0.4674,0.17206,3.3019e-16,0.68596,1,0.36375,1,4.7821e-16,0.31451,1,0.84545,0.85618,0.36567,0.31643,0.010646,1.314e-15,0.075309,1,1.684e-16,0.27423,0.12411,0.27827
-0.80458,0.53158,0.26472,0,0,0,30.102,-33.452,74.65,2.5577,0.26791,2.2203e-14,1.1467e-13,1.5557e-13,0.76772,0.8283,0.017754,0.14501,1.251e-11,1,1,3.7802e-14,0.26977,0.86391,0.96975,3.2114e-13,0.96135,0.92391,6.5541e-14,0.91673,1,1,1,2.8432e-14,3.032e-14,0.19293,0.9763,0.26739,0.0072517,0.78727,0.80608,0.99432
0.41541,0.42372,-0.80492,0,0,0,2.2889,45.567,143.6,0.7953,-0.93554,1.7421e-17,2.0574e-16,3.2434e-17,0.15031,2.9182e-16,1.6149e-14,1.0668e-15,1.0472e-16,9.0267e-18,2.0394e-16,4.4946e-17,4.4104e-17,0.1488,1.1542e-14,4.137e-16,1.4865e-14,4.7469e-17,1,3.3283e-14,0.042144,1,0.79739,1,1.0679e-17,1.8564e-15,7.3618e-18,1,0.35173,4.6369e-16,0.10725,8.0955e-17
0.79989,-0.40488,-0.443,0,0,0,2.8637,-26.847,116.3,-0.46857,-0.45895,1.0787e-15,1.4331e-14,2.2185e-15,0.019247,1.6025e-14,1.2024e-12,6.002e-14,1.9938e-14,1.981e-15,4.921e-14,2.79e-15,2.3284e-15,0.043718,6.1742e-13,2.9812e-14,6.4499e-12,2.5049e-15,1,4.6869e-12,0.76816,0.82705,9.8236e-15,1,8.389e-16,1.0533e-13,5.761e-16,1,0.13783,2.4722e-14,0.56152,4.3185e-15
0.99498,0.034906,0.093763,0,0,0,3.228,2.0092,84.62,0.035067,0.093901,3.9113e-13,4.5972e-12,8.9077e-13,6.3186e-13,1.02e-11,3.8343e-10,3.7626e-11,1.8875e-11,0.22127,1,1.037e-12,1.5526e-12,0.016601,5.0688e-10,1.0342e-11,0.46752,1.672e-12,1,1,1,0.94397,0.029611,1,3.9556e-13,6.5411e-11,2.9148e-13,1,9.8737e-10,1.6309e-11,0.3592,2.8433e-12
0.15698,0.37163,0.91501,0,0,0,3.6425,67.1,23.792,1.1711,1.1555,0.0050592,0.13053,0.018552,0.040269,1,1.7435e-12,6.326e-12,0.28601,0.63505,0.46948,0.0040601,1.786e-12,0.43473,1,0.25977,1,2.6209e-12,0.57677,1,0.89401,0.86121,0.1668,0.4782,0.012619,9.8466e-12,0.028721,1,8.6399e-13,0.16356,0.071938,0.084813
-0.16519,0.32898,0.92978,0,0,0,3.9474,-63.338,21.6,2.0361,1.1938,0.013014,0.15262,0.0097684,0.056531,1,1.552e-10,5.4363e-10,0.32101,0.67477,0.47272,0.090903,1.6027e-10,0.52673,1,0.29852,1,2.3227e-10,0.44943,1,0.88222,0.85594,0.20663,0.39574,0.028616,8.3374e-10,0.029961,1,7.7291e-11,0.19277,0.047271,0.14029
