0.00045292,0.00013291,0.00057689,0.00042452,0,0,0,0.00051369,0.0012347,0.0016567,2.9444e-05,0,0,0,8.3159e-05,0,0,9.7313e-05,0,0.00032543,0.00044455,0.00028293,0.0001419,0.00034773,0,0.00041524,0,0,0,0,0
0.00049374,0.00077584,0.00072532,0.0007057,0,0,0,0.00049665,0.00070786,0.00073238,0.00016463,0,0,0,3.5335e-05,0,0,5.2478e-05,0,0.00044761,0.00033903,0.0004253,2.476e-05,0.00026805,0,0.0006043,0,0,0,0,0
3.3813e-05,7.5776e-06,0.00031213,0.00080523,0,0,0,0.00039343,0.00035506,0.00036361,0.00035188,0,0,0,7.4545e-06,0,0,0.00013045,0,0.00018564,0.00050537,4.9403e-05,9.5647e-05,2.7744e-05,0,0.00096968,0,0,0,0,0
0,0,0,0.00055295,0.00017829,0,0,0,0,0,0.0008365,0.00024103,7.2586e-05,0,0,0,0.00022984,0,0,0,0,0.00040987,0,0.00018728,0,0.00044199,0,0,0.00039137,0.00038454,0.00033604
0,0,0,0.00076821,0.00046796,0,0,0,0,0,0.00028673,0.00022931,7.3673e-05,0,0,0,0.00021611,0,0,0,0,0.00087929,0,0.00028008,0,0.0011652,0,0,0.00089275,0.00090311,0.00082943
0,0,0,0,0.00033658,7.4606e-05,0.00019236,0,0,0,0,0.00097867,0.00096403,0.00014958,0,0.00029057,0.00051377,0,0.00025498,0,0,0,0,0,0.00071096,0,0.00083325,0.00013681,0,0,0
0,0,0,0,0.00027819,0.00019848,0.00028737,0,0,0,0,0.00025448,0.00029376,0.00067338,0,0.00011917,0.00023168,0,0.00027176,0,0,0,0,0,0.00021999,0,0.00014869,0.00010319,0,0,0
