-0.46326,0.62384,0.62945,0,0,0,7.8173,-53.403,50.991,2.2095,0.68084,0.012455,0.17578,0.01471,0.092588,1,9.0693e-17,2.2275e-16,0.39234,0.71305,0.51816,0.12772,1.1399e-16,0.75525,1,0.3168,1,2.1461e-16,0.30402,1,0.88386,0.85168,0.24406,0.22544,0.0077282,2.9281e-16,0.18171,1,4.5544e-17,0.2188,0.049473,0.202
0.28412,-0.5105,0.81158,0,0,0,4.3062,-60.902,35.749,-1.0629,0.94686,0.0039345,0.0649,0.0074213,0.029336,1,1.0066e-10,3.6443e-10,0.1843,0.6388,0.47265,0.004619,1.0244e-10,0.36091,1,0.13924,1,1.4997e-10,0.73957,1,0.94808,0.92222,0.14522,0.57561,0.0031953,5.6723e-10,0.0036941,1,4.9883e-11,0.1632,0.35432,0.021525
-0.57262,-0.33993,-0.74603,0,0,0,2.8496,30.695,138.25,-2.6059,-0.84207,5.1473e-16,8.5782e-15,2.2166e-16,0.24604,0.43854,0.39068,0.16681,1.8622e-16,1.4123e-17,3.1873e-16,0.08209,0.029534,0.1125,0.47682,4.4532e-15,0.51823,0.037167,1,0.5081,4.0717e-16,1,1,1,4.8012e-17,0.24595,2.9535e-17,0.76233,0.6234,0.22174,0.1996,0.075654
-0.53533,-0.17291,0.82675,0,0,0,5.6676,17.9,34.234,-2.8292,0.97331,0.013602,0.24654,0.010884,0.11488,1,1.5583e-16,5.1768e-16,0.37079,0.75649,0.47423,0.15658,1.5897e-16,0.66181,1,0.37567,1,2.2161e-16,0.33241,1,0.82977,0.83883,0.42649,0.33179,0.0096227,7.794e-16,0.049964,1,7.6273e-17,0.32217,0.11768,0.28308
0.83672,-0.47939,0.26472,0,0,0,3.814,-29.81,74.65,-0.52029,0.26791,2.4981e-13,2.6264e-12,5.9599e-13,6.5348e-13,6.1305e-12,2.2699e-10,2.1969e-11,8.6957e-12,0.36917,1.3608e-10,6.1772e-13,9.2475e-13,0.032451,4.854e-10,6.1196e-12,0.90965,9.961e-13,1,1,1,1,0.062662,0.98952,2.4402e-13,3.8161e-11,1.9097e-13,1,7.6456e-10,9.753e-12,0.44402,1.701e-12
-0.13249,0.5784,-0.80492,0,0,0,2.6619,-77.098,143.6,1.796,-0.93554,4.32e-14,8.4467e-13,1.9037e-14,0.21594,0.31222,0.37113,0.092501,1.6301e-14,1.2297e-15,2.7814e-14,0.076242,0.017564,0.13842,0.3967,4.0447e-13,0.49993,0.017935,1,0.50224,3.2837e-14,1,1,1,4.1794e-15,0.14511,2.5529e-15,0.86176,0.56695,0.072287,0.049077,0.023335
0.040545,-0.8956,-0.443,0,0,0,4.3358,-87.408,116.3,-1.5256,-0.45895,1.0332e-12,1.222e-11,1.9211e-12,0.13026,1.7195e-11,9.8435e-10,6.3094e-11,6.1862e-12,5.3262e-13,1.2035e-11,2.6671e-12,2.6215e-12,0.16256,6.2944e-10,2.4544e-11,5.315e-09,2.8218e-12,1,3.0078e-10,0.13616,1,0.63064,1,6.3225e-13,1.0933e-10,4.3554e-13,1,0.36269,2.7485e-11,0.51768,4.7959e-12
0.023325,-0.99532,0.093763,0,0,0,12.186,-88.658,84.62,-1.5474,0.093901,7.1955e-16,7.5597e-15,1.7164e-15,0.021906,7.2779e-15,0.1732,0.092981,2.4975e-14,0.36868,3.7388e-13,1.1703e-15,1.0447e-15,1.2241e-14,0.68825,1.7596e-14,0.71762,1.1668e-15,1,0.63139,1,1,3.5314e-14,0.96105,5.2813e-16,0.14315,3.2535e-16,0.86216,0.11351,0.53427,1,2.8776e-15
-0.29486,0.27534,0.91501,0,0,0,4.6496,-43.039,23.792,2.3904,1.1555,0.011635,0.16772,0.010256,0.062274,1,4.0599e-13,1.4383e-12,0.3321,0.68858,0.47927,0.13012,4.1712e-13,0.56924,1,0.30322,1,6.0829e-13,0.40969,1,0.87545,0.85135,0.19437,0.3486,0.016122,2.2446e-12,0.046944,1,2.0133e-13,0.17868,0.10247,0.18716
-0.3352,-0.15217,0.92978,0,0,0,4.6002,24.416,21.6,-2.7155,1.1938,0.011474,0.211,0.0082481,0.082445,1,1.7659e-15,6.175e-15,0.35533,0.70933,0.47424,0.11655,1.8062e-15,0.56281,1,0.34779,1,2.6274e-15,0.39829,1,0.8421,0.83238,0.32,0.37908,0.014313,9.6477e-15,0.019746,1,8.7599e-16,0.26696,0.1063,0.20895
