0.44154,0.63941,0.62945,0,0,0,5.7113,55.373,50.991,0.96644,0.68084,0.0043975,0.055778,0.0039579,0.011403,1,1.6482e-17,5.8517e-17,0.22326,0.59523,0.48512,0.026141,1.6985e-17,0.33851,1,0.15187,1,2.4293e-17,0.73006,1,0.95718,0.91909,0.039596,0.53886,0.0082228,9.1231e-17,0.0095276,1,8.2211e-18,0.030603,0.058522,0.058999
0.56748,-0.1389,0.81158,0,0,0,4.3773,-13.754,35.749,-0.24005,0.94686,0.0020541,0.025564,0.0034289,0.013267,1,2.0424e-11,7.1482e-11,0.07787,0.61959,0.42681,0.0025929,2.1575e-11,0.3055,1,0.057542,1,3.307e-11,0.86285,1,0.9803,0.97152,0.066677,0.61111,0.0017968,1.1139e-10,0.0017856,1,1.0187e-11,0.061565,0.32965,0.010998
0.47457,-0.46715,-0.74603,0,0,0,2.7586,-44.548,138.25,-0.77751,-0.84207,2.4665e-17,2.9171e-16,4.5873e-17,0.10088,4.1279e-16,2.2655e-14,1.5094e-15,1.4787e-16,1.2734e-17,2.8772e-16,6.3677e-17,6.2373e-17,0.12317,1.6431e-14,5.8596e-16,5.5185e-14,6.7126e-17,1,6.4397e-14,0.2241,1,0.47872,1,1.5101e-17,2.626e-15,1.0404e-17,1,0.3039,6.5596e-16,0.37815,1.145e-16
-0.56113,0.040158,0.82675,0,0,0,6.325,-4.0935,34.234,3.0701,0.97331,0.013951,0.23046,0.01266,0.11148,1,1.0069e-16,3.2456e-16,0.36249,0.75609,0.47354,0.16351,1.0861e-16,0.68596,1,0.36578,1,1.5349e-16,0.31378,1,0.84442,0.85333,0.38975,0.32426,0.010982,4.3161e-16,0.074141,1,5.0987e-17,0.29467,0.10224,0.27668
-0.80458,0.53158,0.26472,0,0,0,36.791,-33.452,74.65,2.5577,0.26791,1.5843e-11,8.8872e-11,8.3048e-11,0.76772,0.88605,0.019994,0.10774,6.9571e-06,1,1,2.8025e-11,0.27926,0.86829,0.96931,2.5249e-10,0.96205,0.93424,2.9367e-11,0.92601,1,1,1,2.0624e-11,2.5063e-11,0.16218,0.9763,0.23561,0.0097782,0.82293,0.83262,0.93968
0.41541,0.42372,-0.80492,0,0,0,2.7976,45.567,143.6,0.7953,-0.93554,2.1116e-17,2.4915e-16,3.9345e-17,0.15031,3.5446e-16,1.7844e-14,1.2864e-15,1.2723e-16,1.0975e-17,2.4789e-16,5.4432e-17,5.3366e-17,0.1488,1.3477e-14,5.0129e-16,3.1071e-14,5.743e-17,1,2.8557e-14,0.042144,1,0.79739,1,1.2956e-17,2.2382e-15,8.9343e-18,1,0.35173,5.6257e-16,0.10725,9.8165e-17
0.79989,-0.40488,-0.443,0,0,0,3.5001,-26.847,116.3,-0.46857,-0.45895,3.0599e-13,4.07e-12,6.2941e-13,0.019247,4.3908e-12,2.3427e-10,1.6222e-11,5.671e-12,5.6264e-13,1.397e-11,7.9139e-13,6.6835e-13,0.043718,1.7333e-10,8.4744e-12,1.5674e-09,7.1943e-13,1,2.7827e-09,0.76816,0.82705,2.7729e-12,1,2.3798e-13,2.8225e-11,1.6343e-13,1,0.13783,7.017e-12,0.56152,1.2235e-12
0.99498,0.034906,0.093763,0,0,0,3.9453,2.0092,84.62,0.035067,0.093901,1.2018e-11,1.4125e-10,2.737e-11,1.9415e-11,3.1337e-10,1.1579e-08,1.1566e-09,5.7995e-10,0.22127,1,3.1864e-11,4.7708e-11,0.016601,1.5854e-08,3.1776e-10,0.46753,5.1377e-11,1,0.99999,1,0.94397,0.029611,1,1.2154e-11,2.0106e-09,8.9562e-12,1,2.7316e-08,5.0111e-10,0.3592,8.7364e-11
0.15698,0.37163,0.91501,0,0,0,4.4519,67.1,23.792,1.1711,1.1555,0.0074483,0.13756,0.0065521,0.044454,1,7.0599e-11,2.5491e-10,0.3262,0.63597,0.48509,0.056614,7.2139e-11,0.43473,1,0.27823,1,1.0593e-10,0.55153,1,0.88862,0.83373,0.19463,0.44506,0.0064076,3.9673e-10,0.010665,1,3.4982e-11,0.18476,0.038654,0.10832
-0.16519,0.32898,0.92978,0,0,0,4.8246,-63.338,21.6,2.0361,1.1938,0.0084662,0.1628,0.0086307,0.056936,1,1.7415e-12,6.2407e-12,0.34142,0.66924,0.48543,0.11636,1.7886e-12,0.52673,1,0.30241,1,2.6188e-12,0.44959,1,0.87541,0.83527,0.19429,0.36791,0.0061591,9.7257e-12,0.037249,1,8.6329e-13,0.18531,0.083078,0.16807
0.69282,0.22601,-0.68477,0,0,0,2.9515,18.067,133.22,0.31533,-0.75429,1.046e-12,1.237e-11,1.9453e-12,0.081328,1.7633e-11,8.2808e-10,6.1245e-11,6.2707e-12,5.4003e-13,1.22e-11,2.7009e-12,2.637e-12,0.097118,6.1774e-10,2.4843e-11,2.7346e-09,2.8378e-12,1,9.3584e-10,0.28273,1,0.3774,1,6.4044e-13,1.0619e-10,4.4124e-13,1,0.26498,2.7805e-11,0.28727,4.8564e-12
0.20787,0.26638,0.94119,0,0,0,4.2661,52.033,19.748,0.90815,1.2261,0.0072275,0.1344,0.0081306,0.042429,1,1.7994e-10,6.5259e-10,0.31927,0.63248,0.48288,0.035349,1.8399e-10,0.4188,1,0.27324,1,2.7009e-10,0.5703,1,0.88989,0.83518,0.19482,0.46629,0.0063428,1.0158e-09,0.0068039,1,8.9173e-11,0.18562,0.060451,0.095757
-0.052346,-0.40156,0.91433,0,0,0,4.6924,82.573,23.889,-1.7004,1.1539,0.0071887,0.18145,0.0092876,0.066751,1,1.2283e-10,4.4529e-10,0.35676,0.66393,0.48586,0.024116,1.2535e-10,0.46381,1,0.32094,1,1.8386e-10,0.51628,1,0.85331,0.8029,0.31893,0.44633,0.0037935,6.9293e-10,0.0065591,1,6.0871e-11,0.29848,0.14973,0.10727
-0.99338,0.11106,-0.029249,0,0,0,43.338,-6.3793,91.676,3.0303,-0.029253,1,3.4156e-15,0.34219,0.88517,1,1,0.23658,4.7751e-16,4.195e-17,8.7498e-16,1,1,0.53657,2.52e-15,7.6154e-15,3.1123e-15,1,3.57e-16,6.1367e-15,1,1,1,0.1009,3.5281e-16,1,0.0052917,1,1,1,8.8779e-16,1
-0.4202,0.68027,0.60056,0,0,0,8.9186,-58.297,53.09,2.1241,0.6442,0.011308,0.15892,0.017266,0.083527,1,9.1952e-17,2.704e-16,0.4153,0.69545,0.53674,0.11266,1.5146e-16,0.74647,1,0.30659,1,3.1634e-16,0.32163,1,0.89456,0.85172,0.20315,0.21974,0.0046504,3.8285e-16,0.1944,1,4.8597e-17,0.19822,0.05042,0.17449
0.057957,0.69546,-0.71623,0,0,0,3.2926,85.236,135.74,1.4877,-0.79838,3.8976e-17,8.1258e-16,1.93e-17,0.19929,0.14964,0.21991,0.033938,1.7981e-17,1.3558e-18,3.0696e-17,0.073007,0.0099117,0.16784,0.21871,4.0497e-16,0.46359,0.009446,1,0.48661,3.5715e-17,1,1,1,4.509e-18,0.055059,2.7837e-18,0.94837,0.56151,0.02582,0.015671,0.0090119
-0.94098,0.30011,-0.15648,0,0,0,16.172,-17.689,99.002,2.8329,-0.15712,5.2421e-15,7.5763e-14,2.2238e-15,0.72832,1,8.5536e-12,3.2228e-13,1.8441e-15,1.3991e-16,3.1539e-15,0.41011,1,1.2111e-13,1.6401e-12,4.398e-14,5.8057e-11,0.28595,0.76565,6.302e-11,4.0096e-15,1,1,1,4.7966e-16,5.8787e-13,2.9513e-16,1,0.69233,1,0.93866,1
0.2192,0.5105,0.83147,0,0,0,4.7941,66.762,33.75,1.1652,0.98175,0.0075541,0.10798,0.0058953,0.033592,1,2.1585e-17,7.818e-17,0.29326,0.62572,0.48721,0.057359,2.2013e-17,0.41953,1,0.23282,1,3.2248e-17,0.60057,1,0.91448,0.8646,0.13045,0.45464,0.009095,1.2173e-16,0.016105,1,1.0684e-17,0.12467,0.053435,0.099883
-0.365,0.72473,0.58441,0,0,0,8.946,-63.268,54.238,2.0374,0.62416,0.010065,0.14667,0.014537,0.074056,1,6.3605e-17,2.2834e-16,0.40976,0.68164,0.53566,0.10864,1.3574e-16,0.72009,1,0.2987,1,2.3491e-16,0.34337,1,0.90016,0.85474,0.16697,0.23118,0.0038032,3.4275e-16,0.18959,1,3.4061e-17,0.17723,0.043347,0.15622
