-0.46326,0.62384,0.62945,0,0,0,4.3942,-53.403,50.991,2.2095,0.68084,0.00017286,0.03358,0.021627,0.16678,1,7.0259e-18,0.82326,0.26711,0.4803,0.45456,0.14303,6.6263e-18,5.2182e-17,1,0.13921,1,1.1114e-17,0.86083,1,0.96782,0.86877,0.35599,0.44442,0.010105,3.8958e-17,0.026617,4.571e-15,3.5431e-18,0.027736,0.026313,0.13897
0.28412,-0.5105,0.81158,0,0,0,3.9362,-60.902,35.749,-1.0629,0.94686,2.7217e-11,2.6766e-10,6.9229e-11,0.017522,0.38247,3.2993e-11,5.9639e-11,1.6129e-09,0.57037,2.916e-08,5.3141e-11,1.9775e-11,1.3187e-10,1,6.4329e-10,1,2.8212e-11,1,1,1,1,2.2388e-10,0.3012,2.6042e-11,1.7432e-10,1.4098e-11,0.1953,1.6818e-11,7.6204e-10,0.3154,1.2152e-10
-0.57262,-0.33993,-0.74603,0,0,0,2.2573,30.695,138.25,-2.6059,-0.84207,1.1895e-14,7.4821e-14,9.692e-15,0.18331,3.6809e-14,0.33536,0.3177,1.5576e-14,1.1924e-15,2.5059e-14,6.8826e-15,5.2697e-15,2.6429e-14,0.53157,9.0554e-14,0.55741,5.809e-15,0.73334,0.52355,3.0195e-13,1,0.34164,1,2.1575e-15,0.37168,1.0729e-15,0.62361,0.46687,6.8287e-14,0.5269,1.2638e-14
-0.53533,-0.17291,0.82675,0,0,0,3.9182,17.9,34.234,-2.8292,0.97331,0.0089988,0.14729,0.019412,0.11306,1,2.8589e-11,0.78084,0.35661,0.52532,0.46988,0.042881,2.706e-11,2.4418e-10,1,0.27265,1,4.5495e-11,0.60172,1,0.88314,0.8098,0.20242,0.34124,0.0091408,1.5949e-10,0.018953,4.3988e-09,1.4413e-11,0.18612,0.065686,0.06134
0.83672,-0.47939,0.26472,0,0,0,1.7032,-29.81,74.65,-0.52029,0.26791,4.0955e-18,4.2081e-17,1.0186e-17,0.059834,2.0515e-17,0.21026,0.10358,2.1642e-16,0.23575,1.7104e-15,4.7561e-18,3.3968e-18,2.3063e-17,0.56278,1.0258e-16,0.64652,3.7971e-18,1,0.57083,1,1,1.1179e-17,0.90461,2.4454e-18,0.15958,1.0959e-18,0.83719,0.14583,4.4114e-17,0.53553,7.584e-18
-0.13249,0.5784,-0.80492,0,0,0,2.0325,-77.098,143.6,1.796,-0.93554,2.4408e-18,1.8646e-16,6.6936e-17,0.13799,3.3041e-16,0.37591,0.2432,1.5276e-16,1.2585e-17,2.5618e-16,6.6739e-17,5.8146e-17,4.8793e-16,0.51765,1.0687e-15,0.54851,6.5302e-17,0.65095,0.52241,1.2818e-15,1,0.27833,1,1.5907e-17,0.31088,7.6153e-18,0.68917,0.37871,8.2322e-16,0.32264,1.2628e-16
0.040545,-0.8956,-0.443,0,0,0,2.5932,-87.408,116.3,-1.5256,-0.45895,1.0438e-13,1.4097e-12,2.8156e-13,0.12303,5.4315e-13,0.17275,0.18049,5.2071e-12,6.2722e-13,7.5792e-12,1.3444e-13,9.6555e-14,7.4858e-13,0.39595,4.0022e-12,0.41797,1.0871e-13,1,0.44872,0.90137,0.7941,2.7414e-13,1,6.9396e-14,0.31162,3.0628e-14,0.73811,0.41232,1.1303e-12,0.84906,1.9728e-13
0.023325,-0.99532,0.093763,0,0,0,3.8625,-88.658,84.62,-1.5474,0.093901,3.8245e-16,3.8902e-15,9.7005e-16,0.10152,2.014e-15,0.27997,0.17556,1.9089e-14,0.23328,1.5341e-13,4.5574e-16,3.3509e-16,2.1524e-15,0.55849,9.6308e-15,0.60677,3.7417e-16,1,0.55024,1,1,1.157e-15,0.9482,2.3345e-16,0.24935,1.0732e-16,0.7441,0.19684,4.3032e-15,0.83689,7.4402e-16
-0.29486,0.27534,0.91501,0,0,0,3.2726,-43.039,23.792,2.3904,1.1555,0.0064856,0.10132,0.012987,0.088972,1,3.2655e-11,0.6071,0.29901,0.48937,0.45461,0.0078851,3.136e-11,3.0802e-10,1,0.20935,1,5.3343e-11,0.72566,1,0.9172,0.84488,0.15771,0.36083,0.0097601,1.826e-10,0.02706,1.4829e-10,1.6464e-11,0.12852,0.027083,0.024865
-0.3352,-0.15217,0.92978,0,0,0,3.4369,24.416,21.6,-2.7155,1.1938,0.0099538,0.13878,0.020543,0.06822,1,1.9554e-11,0.61768,0.34636,0.51382,0.46319,0.0056463,1.8564e-11,1.7462e-10,1,0.26778,1,3.1261e-11,0.58749,1,0.89137,0.82429,0.099118,0.33284,0.011386,1.0908e-10,0.015116,6.5034e-10,9.8585e-12,0.18285,0.029221,0.014039
